0,1,7,10,12,14,16,20,64,68,74,16,19,21,26,27,30,35,37,43,46,26,30,34,35,38,40,42,43,26,12,37,42,48,54,59,65,66,68,74,75,81,82,86,90,96,70,71,91,94,70,74,75,81,82,86,90,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,7,9,12,16,42,48,50,52,58,86,87,75,81,87,75,78,79,81,87,90,95,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,2,8,7,9,7,13,16,17,13,37,40,42,45,26,31,37,39,45,51,55,59,65,69,72,91,95,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,2,5,7,7,10,7,7,9,10,37,43,45,46,48,49,52,57,59,60,65,70,74,16,21,27,12,17,23,26,12,16,42,45,46,52,74,16,13,16,20,24,12,17,13,16,19,21,64,66,69,70,71,74,91,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,2,8,14,20,24,29,31,37,40,43,49,55,57,61,64,69,75,78,82,87,91,94,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,19,21,24,64,69,72,16,13,19,21,42,26,32,34,39,40,73,74,75,16,13,17,19,64,65,67,73,79,82,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,19,20,24,64,68,74,91,96,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,6,7,12,17,13,13,17,21,26,31,34,39,73,75,80,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,19,21,42,26,12,16,20,21,26,31,34,40,45,50,51,57,62,86,90,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,2,4,10,16,20,23,29,31,37,73,79,81,85,89,91,93,98,70,73,74,79,39,43,44,50,74,91,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,19,64,69,72,75,79,80,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,6,7,9,13,19,20,23,27,32,38,40,43,48,49,52,57,58,59,64,70,72,74,78,98,70,91,95,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,6,10,7,9,13,37,42,44,45,51,57,61,64,69,72,91,94,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,19,20,23,12,13,13,13,16,19,21,27,29,30,33,35,40,46,50,55,61,62,86,87,91,75,16,17,42,43,26,31,37,73,79,80,85,86,87,90,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,2,4,9,14,17,42,46,51,74,75,78,80,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,4,8,9,13,14,20,23,29,35,40,43,49,74,16,17,19,64,66,70,74,80,39,73,16,21,42,48,51,74,75,16,21,42,48,52,54,55,60,61,86,75,81,87,75,91,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,2,4,5,10,37,73,74,91,94,95,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,5,6,7,10,7,8,7,8,7,8,9,7,10,12,37,40,45,49,52,56,59,64,67,72,16,20,21,27,30,34,34,34,38,44,45,50,74,78,81,39,44,48,54,58,59,61,86,87,93,97,70,91,93,96,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,5,10,14,20,42,48,74,91,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,5,7,12,14,19,24,26,12,14,37,43,48,49,50,56,57,58,59,86,87,90,93,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,7,8,10,37,38,39,40,44,45,51,74,75,16,21,27,30,34,39,45,26,27,29,32,34,39,44,50,52,54,55,61,62,66,70,91,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,4,7,7,9,7,8,7,9,10,12,13,17,20,42,43,46,48,51,56,62,86,91,96,70,75,80,82,86,88,91,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,6,9,7,12,13,19,20,23,26,27,31,33,39,44,48,51,56,57,62,67,73,79,81,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,19,23,26,31,33,34,34,38,44,48,52,56,62,68,71,74,91,94,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,5,9,12,16,13,16,13,19,23,29,33,34,40,46,26,30,31,33,34,35,39,73,79,39,73,78,79,85,87,75,16,21,64,68,69,74,80,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,5,6,8,10,13,13,37,43,46,52,54,56,58,60,62,65,66,72,78,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,6,7,12,37,39,40,46,49,54,55,60,61,67,68,69,72,16,21,23,29,33,39,73,91,93,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,4,8,13,13,37,43,46,51,56,59,62,66,68,70,74,79,85,91,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,5,6,12,17,42,43,49,51,55,57,62,66,71,91,96,98,70,73,16,19,23,24,12,13,19,42,45,51,55,60,61,62,64,68,73,79,39,40,45,48,50,55,61,62,66,71,74,79,98,70,71,16,17,42,26,32,38,44,50,74,79,80,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,19,20,42,26,30,34,37,40,46,48,74,75,80,82,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,2,7,8,14,16,17,19,64,65,68,70,72,91,96,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,4,9,10,14,16,17,20,21,27,33,34,38,39,44,26,27,31,32,35,40,46,50,55,59,65,66,72,78,79,85,91,96,97,70,72,75,91,93,94,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,19,20,23,12,13,16,21,24,29,35,73,78,39,43,48,54,59,64,65,68,74,75,16,20,23,24,30,32,37,38,43,48,52,56,61,62,67,70,91,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,5,7,9,10,12,13,16,13,14,37,40,43,46,52,58,60,62,64,67,73,75,78,82,87,90,91,97,70,72,16,13,13,17,21,26,32,38,73,16,42,26,29,30,34,34,39,73,74,79,80,39,43,26,30,33,37,73,16,21,24,64,66,70,72,73,91,96,100,100,100,100,100,100,100,100,100,100,100,100
0,19,23,64,70,73,91,96,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,4,9,13,14,19,24,12,17,42,43,44,49,50,55,60,61,86,87,93,96,70,91,94,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,19,23,27,12,13,16,42,26,32,35,73,16,17,23,27,30,35,73,78,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,5,8,13,14,17,21,26,12,13,17,21,42,44,50,51,56,61,64,66,71,74,78,39,42,43,46,26,31,37,43,49,74,78,82,39,43,48,49,50,52,54,59,64,70,91,95,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,5,7,13,19,23,26,12,17,19,23,24,12,37,73,75,16,21,23,27,29,33,38,43,44,26,27,33,38,39,40,44,48,51,56,59,60,86,91,75,91,94,98,70,74,78,39,73,79,98,70,72,73,91,96,70,71,74,75,78,80,86,90,96,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,5,7,7,13,16,17,23,29,30,35,39,45,51,54,58,64,67,68,74,79,80,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,19,64,66,69,71,91,95,70,72,91,94,70,72,73,91,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,4,10,37,43,44,26,27,12,17,42,43,44,49,51,56,59,61,64,67,71,91,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,19,24,27,32,37,43,45,49,74,78,98,70,71,91,93,70,74,16,20,64,67,70,71,74,79,81,82,88,91,94,70,75,81,87,75,80,86,89,91,97,98,70,74,78,79,39,45,50,52,55,60,62,65,68,74,79,85,91,95,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,6,7,12,14,13,14,37,42,48,74,80,81,39,40,46,50,51,54,59,61,64,70,74,79,80,82,87,90,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,2,4,10,14,17,20,64,66,71,74,78,79,39,43,26,12,14,17,20,64,68,70,91,96,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,4,5,6,8,14,19,64,68,70,91,94,96,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,4,6,9,14,13,16,17,20,23,24,26,27,32,35,38,39,73,75,79,81,87,75,78,79,82,88,89,91,95,98,70,72,91,96,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,5,6,8,13,19,24,12,16,17,23,24,64,70,71,75,80,39,45,51,54,58,62,65,68,71,16,19,64,70,74,16,21,27,31,32,38,43,44,26,32,37,73,16,42,45,26,30,33,34,35,34,38,39,42,26,30,33,35,38,40,42,44,50,51,74,91,94,95,98,100,100,100,100,100,100,100,100,100,100,100
0,5,8,12,14,19,24,64,70,71,74,16,20,24,64,66,72,75,91,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,5,7,7,8,12,14,17,42,43,26,31,37,38,40,43,46,52,58,59,60,62,65,71,75,79,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,19,20,24,29,33,35,39,44,49,52,57,61,65,68,73,16,42,26,12,37,73,75,80,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,5,7,13,37,73,91,96,70,91,93,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,6,7,13,37,40,44,49,52,57,86,89,94,97,70,75,79,39,45,26,29,30,34,37,73,79,80,81,82,85,91,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,2,8,7,7,12,14,13,16,42,45,48,54,55,59,62,86,87,91,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,2,8,7,10,13,14,13,13,16,13,16,13,17,42,45,49,74,78,82,87,91,96,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,2,4,10,16,21,24,12,13,14,16,21,23,12,14,19,64,68,74,75,78,39,42,45,49,50,54,58,59,60,66,70,73,74,16,42,46,48,54,59,61,65,66,67,70,74,16,42,48,52,58,62,64,67,69,74,16,42,26,31,34,38,39,42,48,52,54,56,62,67,73,75,79,81,86,75,79,80,98,100,100
0,4,6,12,37,73,79,39,40,73,79,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,19,23,12,37,42,45,49,55,61,86,89,93,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,4,10,7,7,9,10,14,19,21,42,44,45,51,56,60,62,86,87,75,78,79,81,86,91,96,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,4,9,14,17,19,20,64,70,75,91,93,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,2,8,7,8,10,7,9,37,42,44,46,26,27,33,35,37,38,73,74,91,96,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,19,20,64,69,70,71,16,21,64,69,75,91,95,96,70,73,91,93,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,2,4,6,8,9,13,19,23,12,17,13,17,20,64,66,68,71,91,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,6,10,14,17,20,42,48,49,54,60,64,69,75,79,80,86,90,75,91,94,97,70,74,78,79,82,85,91,94,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,6,7,10,12,13,37,38,42,46,51,54,55,57,60,66,71,72,74,80,81,85,91,94,70,72,74,80,82,88,91,75,16,20,26,32,34,39,44,49,55,57,59,86,75,81,85,86,90,75,80,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,6,9,10,16,21,26,12,37,40,45,26,30,35,37,73,91,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,6,10,37,42,46,51,57,61,86,87,75,78,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,1,2,6,8,10,13,19,24,64,66,68,70,91,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
